,player_id,name,club,league,height_cm,weight_kg,position,foot,country,age,PD_Info,Goals,Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG,npxG,xA,npxG+xA,Shots Total,Shots on target,Shots on target %,Goals/Shot,Average Shot Distance,Shots from free kicks,npxG/Sh,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Live-ball passes,Dead-ball passes,Passes from Free Kicks,Through Balls,Passes Under Pressure,Switches,Crosses,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Ground passes,Low Passes,High Passes,Passes Attempted (Left),Passes Attempted (Right),Passes Attempted (Head),Throw-Ins taken,Passes Attempted (Other),Passes Offside,Passes Out of Bounds,Passes Intercepted,Passes Blocked,Shot-Creating Actions,SCA (PassLive),SCA (PassDead),SCA (Drib),SCA (Sh),SCA (Fld),SCA (Def),Goal-Creating Actions,GCA (PassLive),GCA (PassDead),GCA (Drib),GCA (Sh),GCA (Fld),GCA (Def),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Contested,% of dribblers tackled,Dribbled Past,Pressures,Successful Pressures,Successful Pressure %,Pressures (Def 3rd),Pressures (Mid 3rd),Pressures (Att 3rd),Blocks,Shots Blocked,Shots Saved,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Dribbles Completed,Dribbles Attempted,Successful Dribble %,Players Dribbled Past,Nutmegs,Carries,Total Carrying Distance,Progressive Carrying Distance,Progressive Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Pass Targets,Passes Received,Passes Received %,Progressive Passes Rec,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials won,Aerials lost,% of Aerials Won,Goals/Shot on target
233,df8d6029,Arthur Theate,Bologna,Serie A,191,81,Center Back,Left,Belgium,21.57,Arthur Theate - 21.57 - Bologna,0.16,0.08,0.16,0.0,0.0,0.16,0.0,0.11,0.11,0.01,0.11,1.05,0.32,30.8,0.15,14.5,0.0,0.1,0.06,0.06,53.42,61.83,86.4,1076.76,391.32,19.67,20.8,94.6,25.98,27.84,93.3,7.45,12.06,61.7,0.24,5.5,0.49,0.16,4.45,59.73,2.1,1.62,0.0,5.5,1.3,0.4,0.0,0.0,0.0,0.0,48.97,3.08,9.79,49.86,9.15,2.19,0.4,0.0,0.0,0.81,0.97,0.65,0.65,0.65,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,1.62,0.89,1.38,0.16,0.08,0.73,1.54,47.4,0.81,11.9,3.56,29.9,7.28,3.64,0.97,0.97,0.32,0.0,2.43,4.05,2.1,0.0,69.6,4.53,30.03,40.22,5.34,0.97,67.5,0.49,0.65,75.0,0.49,0.0,49.61,285.22,171.91,5.67,1.3,0.0,0.32,0.32,52.37,51.39,98.1,0.16,0.0,1.3,0.4,0.0,0.0,0.08,0.0,7.93,0.97,1.78,35.3,0.5
234,c56dc39e,Rafael Tolói,Atalanta,Serie A,185,75,Center Back,Right,Italy,31.2,Rafael Tolói - 31.2 - Atalanta,0.06,0.03,0.06,0.0,0.0,0.26,0.0,0.12,0.12,0.07,0.18,0.8,0.2,25.0,0.07,11.8,0.0,0.15,-0.06,-0.06,48.9,58.65,83.4,963.22,341.71,19.06,20.75,91.9,22.61,25.75,87.8,6.89,10.75,64.1,0.6,5.57,0.77,0.17,5.17,55.87,2.77,1.09,0.03,7.06,1.31,0.77,0.03,0.0,0.0,0.0,40.78,7.86,10.0,5.83,47.87,1.89,1.66,0.11,0.09,0.83,1.57,0.97,1.54,1.37,0.0,0.03,0.0,0.09,0.06,0.11,0.11,0.0,0.0,0.0,0.0,0.0,2.4,1.46,0.8,1.23,0.37,1.06,2.06,51.4,1.0,12.8,5.17,40.4,4.86,6.14,1.8,1.4,0.43,0.03,1.83,4.23,2.74,0.03,68.54,4.03,22.35,37.13,13.49,1.71,65.94,0.43,0.77,55.6,0.51,0.03,45.04,222.61,119.27,4.86,1.63,0.11,0.49,0.4,48.62,46.04,94.7,1.17,0.0,1.66,0.54,0.06,0.0,0.06,0.0,10.06,1.86,0.94,66.3,0.29
235,7edfbb8a,Fikayo Tomori,Milan,Serie A,185,75,Center Back,Right,England,24.01,Fikayo Tomori - 24.01 - Milan,0.05,0.0,0.05,0.0,0.0,0.1,0.0,0.04,0.04,0.0,0.04,0.32,0.17,53.8,0.15,12.4,0.0,0.12,0.01,0.01,49.33,55.39,89.1,1060.11,337.73,12.07,13.03,92.6,28.53,30.19,94.5,8.12,11.15,72.8,0.02,1.76,0.0,0.0,2.06,53.11,2.28,1.44,0.0,3.87,1.51,0.0,0.0,0.0,0.0,0.0,44.29,3.75,7.35,16.26,35.83,2.11,0.17,0.1,0.25,0.35,0.74,0.89,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,2.28,1.39,1.42,0.79,0.07,0.52,1.07,48.8,0.55,12.49,4.57,36.6,6.48,5.46,0.55,2.21,1.32,0.02,2.01,4.3,4.27,0.05,66.19,9.56,39.2,29.27,1.76,0.5,63.98,0.27,0.37,73.3,0.3,0.0,40.99,214.86,104.4,1.56,0.37,0.0,0.2,0.2,44.69,43.9,98.2,0.17,0.0,1.02,0.37,0.0,0.0,0.0,0.02,7.97,1.86,1.56,54.3,0.29
236,8cc29864,Lorenzo Tonelli,Empoli,Serie A,183,78,Center Back,Right,Italy,31.92,Lorenzo Tonelli - 31.92 - Empoli,0.06,0.0,0.06,0.0,0.0,0.43,0.0,0.07,0.07,0.01,0.08,0.8,0.12,15.4,0.08,9.9,0.0,0.08,-0.01,-0.01,45.58,53.78,84.8,1008.91,308.3,11.99,13.4,89.5,24.23,26.43,91.7,8.81,13.09,67.3,0.18,2.26,0.37,0.0,3.18,49.44,4.34,4.04,0.06,5.75,1.41,0.0,0.0,0.0,0.0,0.0,37.08,5.38,11.32,8.44,40.2,3.3,0.24,0.12,0.12,0.92,0.8,1.04,0.49,0.37,0.0,0.0,0.12,0.0,0.0,0.12,0.06,0.0,0.0,0.06,0.0,0.0,1.65,0.8,0.98,0.67,0.0,0.37,1.04,35.3,0.67,10.46,3.79,36.3,5.38,4.41,0.67,1.9,0.86,0.0,1.35,3.0,4.71,0.06,64.49,9.61,32.86,32.0,2.81,1.35,60.51,0.06,0.24,25.0,0.06,0.0,35.49,183.43,105.11,2.45,0.12,0.0,0.24,0.18,40.32,39.4,97.7,0.06,0.0,1.1,2.39,0.06,0.0,0.0,0.06,9.54,2.51,1.96,56.2,0.5
237,afbf187b,Zinho Vanheusden,Genoa,Serie A,187,84,Center Back,Right,Belgium,22.39,Zinho Vanheusden - 22.39 - Genoa,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.02,0.02,0.0,0.02,0.67,0.17,25.0,0.0,23.0,0.0,0.03,-0.02,-0.02,39.07,46.75,83.6,827.03,239.78,13.69,15.36,89.1,18.53,20.37,91.0,6.68,10.02,66.7,0.0,2.67,0.0,0.0,2.67,44.58,2.17,2.17,0.0,4.34,1.0,0.5,0.0,0.0,0.0,0.0,35.73,2.84,8.18,3.84,40.41,1.5,0.0,0.0,0.17,0.33,0.5,0.67,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,1.5,1.17,1.0,0.33,0.17,0.5,0.83,60.0,0.33,9.85,2.5,25.4,5.18,3.67,1.0,2.5,1.84,0.0,1.84,3.34,4.17,0.0,58.27,8.35,33.73,23.21,5.01,1.0,56.27,0.17,0.33,50.0,0.33,0.0,37.07,226.09,104.36,2.67,1.0,0.0,0.17,0.17,38.91,38.24,98.3,0.5,0.0,1.5,0.83,0.0,0.0,0.17,0.17,7.18,2.34,1.5,60.9,0.0
238,5eaed77a,Johan Vásquez,Genoa,Serie A,182,72,Center Back,Left,Mexico,23.16,Johan Vásquez - 23.16 - Genoa,0.09,0.0,0.09,0.0,0.0,0.35,0.0,0.02,0.02,0.0,0.02,0.44,0.09,20.0,0.2,14.4,0.0,0.04,0.07,0.07,38.2,46.19,82.7,791.3,218.9,10.98,12.64,86.8,20.99,23.18,90.5,6.06,8.87,68.3,0.0,2.02,0.09,0.0,1.32,43.64,2.55,1.76,0.0,4.04,0.61,0.18,0.0,0.0,0.0,0.0,33.54,3.42,9.22,35.21,7.11,2.28,0.35,0.09,0.09,0.97,0.97,1.4,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,2.11,2.28,1.23,0.09,2.2,3.78,58.1,1.58,13.87,4.92,35.4,8.52,4.57,0.79,2.11,0.7,0.0,3.6,7.2,4.74,0.09,60.67,9.57,36.09,24.41,2.9,1.14,58.39,0.0,0.18,0.0,0.09,0.0,33.45,167.97,84.2,2.11,0.53,0.09,0.26,0.44,35.82,34.77,97.1,0.26,0.0,1.14,0.88,0.09,0.0,0.0,0.0,7.73,2.37,2.55,48.2,1.0
239,d0d8dd44,Stefan de Vrij,Inter,Serie A,189,78,Center Back,Right,Netherlands,29.87,Stefan de Vrij - 29.87 - Inter,0.05,0.0,0.05,0.0,0.0,0.05,0.0,0.07,0.07,0.0,0.07,0.52,0.16,31.6,0.11,7.4,0.0,0.13,-0.01,-0.01,57.05,60.59,94.2,1241.07,303.49,14.35,14.98,95.8,32.19,33.22,96.9,9.94,11.68,85.1,0.11,2.64,0.05,0.0,2.26,58.6,1.99,1.12,0.03,5.12,0.87,0.03,0.0,0.0,0.0,0.0,51.47,4.33,4.79,7.95,48.83,2.15,0.11,0.11,0.08,0.41,0.35,0.33,0.46,0.44,0.0,0.0,0.03,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,1.28,0.84,0.71,0.57,0.0,0.33,0.68,48.0,0.35,7.76,2.7,34.7,4.08,3.38,0.3,0.76,0.44,0.0,1.31,2.59,3.81,0.03,68.3,9.31,36.16,35.81,1.23,0.68,66.34,0.11,0.11,100.0,0.11,0.0,44.25,302.73,165.13,4.06,0.19,0.0,0.08,0.11,50.43,49.81,98.8,0.03,0.0,0.65,0.38,0.0,0.0,0.0,0.03,8.39,3.0,1.14,72.4,0.33
240,217875a4,Sebastian Walukiewicz,Cagliari,Serie A,188,82,Center Back,Right,Poland,21.7,Sebastian Walukiewicz - 21.7 - Cagliari,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.03,0.03,0.01,0.04,0.11,0.0,0.0,0.0,5.0,0.0,0.31,-0.03,-0.03,43.49,49.52,87.8,912.38,273.45,13.46,14.86,90.6,23.15,25.3,91.5,6.78,9.04,75.0,0.22,1.51,0.43,0.0,2.05,46.51,3.01,1.72,0.11,3.34,1.72,0.11,0.0,0.0,0.0,0.0,38.54,3.55,7.43,3.01,42.85,1.61,1.29,0.11,0.11,0.86,0.65,1.18,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.97,1.4,0.65,0.11,1.18,2.15,55.0,0.97,14.64,4.84,33.1,9.04,5.17,0.43,1.94,0.75,0.0,1.94,4.09,4.31,0.0,60.39,8.94,34.56,26.91,2.69,0.32,57.7,0.86,0.97,88.9,0.97,0.11,37.36,203.79,101.41,1.83,0.75,0.0,0.43,0.22,40.69,40.16,98.7,0.0,0.0,1.51,0.75,0.0,0.0,0.0,0.0,6.67,1.08,1.08,50.0,
241,caffaf5a,Maya Yoshida,Sampdoria,Serie A,189,81,Center Back,Right,Japan,33.32,Maya Yoshida - 33.32 - Sampdoria,0.09,0.09,0.09,0.0,0.0,0.16,0.0,0.08,0.08,0.04,0.12,0.59,0.22,36.8,0.16,8.4,0.0,0.13,0.02,0.02,37.73,44.58,84.6,870.83,253.2,8.8,9.95,88.5,20.24,21.98,92.1,8.34,11.97,69.7,0.22,2.08,0.12,0.03,2.2,42.72,1.86,1.24,0.06,4.46,1.61,0.09,0.0,0.0,0.0,0.0,30.2,4.93,9.46,6.94,32.4,3.13,0.59,0.19,0.19,0.56,0.71,0.78,0.71,0.59,0.03,0.0,0.03,0.03,0.03,0.09,0.09,0.0,0.0,0.0,0.0,0.0,1.12,0.68,0.59,0.53,0.0,0.34,0.81,42.3,0.47,7.07,2.23,31.6,3.38,3.29,0.4,1.86,1.09,0.06,1.92,3.04,5.15,0.06,55.03,9.92,31.72,24.03,2.36,0.87,53.26,0.16,0.19,83.3,0.16,0.0,28.96,147.79,65.76,1.02,0.22,0.0,0.12,0.19,32.12,31.34,97.6,0.22,0.0,0.93,0.56,0.0,0.0,0.0,0.0,10.51,2.7,1.05,71.9,0.43
242,acf7e795,David Zima,Torino,Serie A,190,80,Center Back,Right,Czech Republic,21.12,David Zima - 21.12 - Torino,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.05,0.05,0.0,0.06,0.35,0.09,25.0,0.0,11.0,0.0,0.16,-0.05,-0.05,37.68,42.65,88.4,771.07,194.01,10.64,12.24,87.0,21.28,23.14,92.0,5.23,6.21,84.3,0.18,1.6,0.44,0.0,1.51,41.85,0.8,0.8,0.09,3.55,0.27,0.0,0.0,0.0,0.0,0.0,34.05,3.72,4.88,9.04,31.21,1.68,0.0,0.0,0.0,0.53,0.53,0.44,0.53,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.62,0.89,0.44,0.09,0.62,1.06,58.3,0.44,11.26,3.81,33.9,6.47,4.26,0.53,1.24,0.8,0.0,1.68,3.1,5.14,0.27,52.85,7.09,26.96,23.05,5.67,0.53,52.05,0.62,0.62,100.0,0.62,0.0,32.45,185.23,74.04,2.31,0.71,0.0,0.44,0.27,33.78,32.72,96.9,0.35,0.0,1.42,0.44,0.0,0.0,0.0,0.0,8.51,2.13,2.22,49.0,0.0
243,1f462f95,Luis Abram,Granada,La Liga,181,76,Center Back,Left,Peru,25.81,Luis Abram - 25.81 - Granada,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.08,0.08,0.0,0.08,0.32,0.0,0.0,0.0,7.0,0.0,0.24,-0.08,-0.08,31.18,35.36,88.2,694.29,185.3,6.75,7.39,91.3,18.48,19.93,92.7,5.79,7.71,75.0,0.0,1.29,0.0,0.0,1.45,33.91,1.45,0.8,0.0,1.61,1.13,0.0,0.0,0.0,0.0,0.0,28.13,2.41,4.82,29.09,3.54,1.77,0.32,0.16,0.16,0.16,0.32,1.13,0.48,0.16,0.0,0.0,0.32,0.0,0.0,0.16,0.0,0.0,0.0,0.16,0.0,0.0,1.13,0.96,0.8,0.16,0.16,0.48,0.64,75.0,0.16,5.79,2.09,36.1,2.41,3.21,0.16,1.93,0.8,0.32,1.93,3.05,6.27,0.16,46.45,9.96,29.73,18.16,1.13,0.8,45.16,0.0,0.0,,0.0,0.0,25.07,129.05,76.82,1.13,0.0,0.0,0.32,0.0,30.05,29.25,97.3,0.16,0.0,0.96,0.8,0.0,0.0,0.0,0.16,3.86,1.93,2.41,44.4,
244,18abe173,Joseph Aidoo,Celta Vigo,La Liga,184,80,Center Back,Right,Ghana,26.23,Joseph Aidoo - 26.23 - Celta Vigo,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.02,0.02,0.0,0.02,0.43,0.0,0.0,0.0,10.8,0.0,0.06,-0.02,-0.02,40.84,48.85,83.6,952.55,270.92,8.62,9.55,90.3,22.36,24.46,91.4,9.36,13.8,67.9,0.06,3.08,0.0,0.0,2.9,47.74,1.11,0.86,0.06,6.59,1.05,0.0,0.0,0.0,0.0,0.0,35.61,3.57,9.67,8.07,36.22,2.77,0.25,0.12,0.12,1.42,0.86,0.92,0.68,0.43,0.0,0.06,0.18,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,1.91,1.36,1.72,0.18,0.0,0.55,1.05,52.9,0.49,11.21,3.88,34.6,8.07,3.02,0.12,1.48,0.55,0.0,1.48,3.39,6.04,0.18,60.43,8.07,34.5,28.83,1.17,0.8,59.32,0.18,0.18,100.0,0.18,0.0,36.96,231.19,130.78,3.2,0.18,0.0,0.37,0.31,38.01,37.33,98.2,0.06,0.0,0.43,0.92,0.0,0.0,0.0,0.0,9.49,3.63,2.34,60.8,
245,05439de2,David Alaba,Real Madrid,La Liga,180,72,Center Back,Left,Austria,29.49,David Alaba - 29.49 - Real Madrid,0.07,0.18,0.07,0.0,0.0,0.15,0.0,0.06,0.06,0.1,0.16,0.93,0.22,23.8,0.07,21.3,0.2,0.06,0.01,0.01,63.86,71.55,89.2,1257.79,387.6,23.11,24.29,95.2,31.63,34.11,92.7,8.27,11.52,71.8,0.84,5.82,1.0,0.15,4.53,68.88,2.68,1.37,0.09,6.37,0.95,1.22,0.11,0.09,0.02,0.0,58.22,5.02,8.32,60.03,8.49,1.64,1.02,0.02,0.15,0.75,0.97,1.0,1.48,1.31,0.02,0.0,0.09,0.0,0.07,0.29,0.27,0.0,0.0,0.02,0.0,0.0,1.24,0.8,0.44,0.66,0.13,0.4,0.95,41.9,0.55,10.46,3.52,33.6,3.94,5.04,1.48,1.48,0.49,0.02,1.46,2.7,2.99,0.07,80.14,7.83,33.82,42.09,10.82,1.39,77.3,0.29,0.38,76.5,0.31,0.04,58.61,363.72,186.97,5.22,1.35,0.24,0.58,0.33,63.55,61.33,96.5,1.77,0.0,0.84,0.31,0.04,0.0,0.0,0.0,7.85,0.84,0.88,48.7,0.3
246,4bd414c1,Raúl Albiol,Villarreal,La Liga,190,82,Center Back,Right,Spain,36.3,Raúl Albiol - 36.3 - Villarreal,0.04,0.0,0.04,0.0,0.0,0.21,0.0,0.02,0.02,0.03,0.05,0.21,0.06,30.0,0.2,9.6,0.0,0.1,0.02,0.02,48.79,54.45,89.6,1157.36,315.2,10.13,11.15,90.8,26.46,27.93,94.8,11.86,14.54,81.6,0.13,2.42,0.1,0.0,2.49,52.49,1.96,1.8,0.02,4.89,1.82,0.08,0.0,0.0,0.0,0.0,42.52,3.88,8.04,9.17,42.21,2.07,0.08,0.08,0.04,0.81,0.67,0.58,0.36,0.33,0.0,0.0,0.0,0.0,0.02,0.06,0.06,0.0,0.0,0.0,0.0,0.0,1.19,0.77,0.84,0.36,0.0,0.52,0.92,56.8,0.4,6.04,2.34,38.8,3.51,2.21,0.31,1.36,0.77,0.04,1.17,2.36,5.33,0.0,63.85,10.53,37.03,31.16,1.27,0.29,62.01,0.04,0.1,40.0,0.04,0.0,40.37,299.32,185.51,3.15,0.27,0.0,0.15,0.08,44.68,44.01,98.5,0.08,0.0,0.46,0.58,0.04,0.0,0.0,0.0,7.94,2.15,1.07,66.9,0.67
247,bb08bce9,Omar Alderete,Valencia,La Liga,188,77,Center Back,Left,Paraguay,24.99,Omar Alderete - 24.99 - Valencia,0.04,0.0,0.04,0.0,0.0,0.48,0.0,0.03,0.03,0.01,0.04,0.61,0.17,28.6,0.07,12.0,0.0,0.05,0.01,0.01,32.63,44.13,73.9,841.11,342.12,6.03,7.25,83.2,16.79,19.35,86.8,9.59,17.05,56.2,0.17,2.95,0.35,0.04,3.47,42.44,1.69,1.39,0.09,4.25,2.47,0.13,0.0,0.0,0.0,0.0,26.64,2.82,14.67,37.02,2.78,2.78,0.09,0.09,0.26,1.22,1.08,0.87,0.48,0.48,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,1.74,1.17,1.17,0.56,0.0,0.74,1.43,51.5,0.69,8.24,3.12,37.9,5.03,2.86,0.35,1.48,0.61,0.0,1.65,3.38,8.03,0.04,57.8,8.94,34.76,25.04,1.91,0.87,56.24,0.48,0.65,73.3,0.48,0.09,32.11,207.12,119.68,1.91,0.22,0.0,0.17,0.26,33.37,32.55,97.5,0.09,0.0,1.74,0.26,0.0,0.0,0.04,0.0,9.46,3.38,1.91,63.9,0.25
248,27a013f7,Néstor Araujo,Celta Vigo,La Liga,187,77,Center Back,Right,Mexico,30.31,Néstor Araujo - 30.31 - Celta Vigo,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.01,0.01,0.01,0.02,0.26,0.03,12.5,0.0,15.3,0.0,0.05,-0.01,-0.01,49.81,58.28,85.5,1125.29,288.96,12.47,13.7,91.0,26.27,28.34,92.7,10.75,15.36,70.0,0.03,2.73,0.1,0.0,2.6,57.11,1.17,1.04,0.03,4.58,1.46,0.1,0.0,0.0,0.0,0.0,45.06,4.22,8.99,6.79,47.08,2.86,0.13,0.16,0.23,1.1,0.97,0.62,0.23,0.16,0.0,0.03,0.03,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.84,0.65,0.55,0.29,0.0,0.19,0.52,37.5,0.32,7.24,3.02,41.7,3.77,3.12,0.36,1.23,0.62,0.0,1.33,2.18,5.1,0.03,67.01,8.96,39.38,31.62,1.85,0.29,65.88,0.29,0.32,90.0,0.29,0.0,42.79,301.07,169.74,3.41,0.75,0.0,0.16,0.1,47.47,46.66,98.3,0.03,0.0,0.88,0.29,0.0,0.0,0.0,0.0,9.74,2.24,1.53,59.5,0.0
249,2bef2bca,Ronald Araújo,Barcelona,La Liga,188,79,Center Back,Right,Uruguay,22.78,Ronald Araújo - 22.78 - Barcelona,0.12,0.04,0.12,0.0,0.0,0.23,0.0,0.08,0.08,0.01,0.1,0.85,0.31,36.4,0.14,11.4,0.0,0.1,0.03,0.03,59.77,65.89,90.7,1203.54,304.62,18.52,19.26,96.2,33.54,35.55,94.4,7.12,10.09,70.6,0.15,3.54,0.12,0.04,2.2,62.23,3.66,1.89,0.04,5.74,1.16,0.15,0.0,0.0,0.0,0.0,54.8,4.08,7.01,5.58,55.07,1.5,1.73,0.23,0.08,0.73,0.92,1.46,0.54,0.27,0.0,0.04,0.12,0.04,0.08,0.04,0.0,0.0,0.0,0.04,0.0,0.0,2.16,1.5,1.35,0.77,0.04,0.77,1.08,71.4,0.31,9.86,3.85,39.1,4.78,4.62,0.46,2.31,0.85,0.04,1.39,3.54,3.47,0.08,75.87,10.55,36.55,39.78,4.39,1.16,72.59,0.39,0.58,66.7,0.42,0.0,51.53,284.56,157.16,4.35,0.89,0.08,0.23,0.27,54.8,53.65,97.9,0.12,0.0,0.85,1.04,0.15,0.04,0.04,0.0,9.24,3.2,1.0,76.1,0.38
250,b742cc0d,Marc Bartra,Betis,La Liga,183,70,Center Back,Right,Spain,30.92,Marc Bartra - 30.92 - Betis,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.05,0.08,0.33,0.07,20.0,0.0,12.3,0.0,0.07,-0.02,-0.02,43.78,52.56,83.3,971.51,285.98,11.09,11.95,92.8,24.37,26.94,90.4,8.25,13.27,62.2,0.2,2.51,0.13,0.0,1.98,50.98,1.58,1.52,0.07,4.03,1.58,0.07,0.0,0.0,0.0,0.0,38.03,3.96,10.56,2.18,46.22,2.91,0.07,0.2,0.13,0.99,0.46,0.73,0.4,0.33,0.07,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,1.52,0.53,0.92,0.53,0.07,0.46,1.12,41.2,0.66,8.58,2.51,29.2,5.41,2.91,0.26,1.45,0.73,0.07,1.58,3.1,5.22,0.07,62.73,10.37,35.33,28.59,1.39,0.92,61.21,0.13,0.13,100.0,0.13,0.0,37.04,187.2,100.83,2.71,0.13,0.0,0.4,0.13,42.85,42.0,98.0,0.13,0.0,0.92,0.92,0.07,0.0,0.07,0.0,8.58,3.17,1.58,66.7,0.0
251,e7ab4179,Erick Cabaco,Getafe,La Liga,185,75,Center Back,Right,Uruguay,26.67,Erick Cabaco - 26.67 - Getafe,0.0,0.1,0.0,0.0,0.0,0.73,0.1,0.02,0.02,0.04,0.06,0.31,0.0,0.0,0.0,9.7,0.0,0.07,-0.02,-0.02,21.82,30.8,70.8,645.24,252.67,4.28,5.22,82.0,8.14,9.71,83.9,9.19,15.35,59.9,0.1,2.71,0.0,0.0,2.4,28.82,1.98,1.98,0.0,2.82,3.65,0.21,0.0,0.0,0.0,0.0,15.03,2.71,13.05,3.97,23.18,2.51,0.0,0.0,0.0,1.77,0.42,0.94,0.42,0.42,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.25,0.73,0.52,0.63,0.1,0.42,0.84,50.0,0.42,8.67,2.92,33.7,3.45,5.01,0.21,1.25,0.31,0.0,1.04,2.3,5.85,0.1,41.24,3.55,20.26,21.82,1.25,0.63,39.47,0.0,0.1,0.0,0.0,0.0,20.26,97.94,53.14,1.36,0.21,0.0,0.31,0.0,21.4,20.15,94.1,0.1,0.1,2.19,1.36,0.1,0.0,0.0,0.0,9.19,2.3,0.73,75.9,
252,69cbc8b6,Leandro Cabrera,Espanyol,La Liga,187,80,Center Back,Left,Uruguay,30.51,Leandro Cabrera - 30.51 - Espanyol,0.06,0.0,0.06,0.0,0.0,0.22,0.0,0.05,0.05,0.0,0.05,0.56,0.11,20.0,0.1,9.9,0.0,0.09,0.01,0.01,35.06,45.56,77.0,822.11,369.5,8.06,9.28,86.8,17.94,19.72,91.0,8.28,15.28,54.2,0.11,2.33,0.06,0.0,1.94,42.22,3.33,2.0,0.0,2.94,1.44,0.0,0.0,0.0,0.0,0.0,28.83,2.67,14.06,36.56,6.28,1.89,0.28,0.06,0.39,1.39,0.94,0.61,0.5,0.39,0.0,0.0,0.11,0.0,0.0,0.11,0.06,0.0,0.0,0.06,0.0,0.0,0.56,0.33,0.33,0.22,0.0,0.28,0.67,41.7,0.39,5.78,1.11,19.2,3.61,1.83,0.33,1.22,0.61,0.06,1.5,2.06,6.44,0.17,56.17,15.11,35.06,22.22,1.28,0.56,52.89,0.17,0.22,75.0,0.17,0.0,32.0,133.89,60.28,0.72,0.17,0.0,0.17,0.17,36.39,35.83,98.5,0.17,0.0,1.0,0.61,0.11,0.0,0.06,0.06,6.33,1.83,1.06,63.5,0.5
253,fe05804b,Cala,Cádiz,La Liga,187,72,Center Back,Right,Spain,32.07,Cala - 32.07 - Cádiz,0.12,0.0,0.12,0.0,0.0,0.49,0.04,0.07,0.07,0.01,0.08,0.58,0.16,28.6,0.21,11.3,0.0,0.12,0.05,0.05,18.9,25.77,73.3,498.99,152.46,3.38,4.36,77.4,9.1,10.62,85.7,6.26,10.38,60.3,0.12,1.4,0.04,0.0,1.07,24.09,1.69,1.65,0.0,2.39,2.35,0.0,0.0,0.0,0.0,0.0,13.63,2.55,9.59,3.17,19.19,2.31,0.04,0.08,0.12,0.86,0.58,0.91,0.33,0.16,0.04,0.0,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.04,0.0,1.44,0.86,1.15,0.29,0.0,0.62,1.4,44.1,0.78,8.65,2.59,30.0,5.93,2.31,0.41,1.56,0.66,0.0,1.48,2.92,6.13,0.04,37.1,5.97,21.12,16.8,1.19,0.82,35.49,0.12,0.16,75.0,0.16,0.0,16.02,88.64,36.35,0.54,0.04,0.0,0.12,0.0,17.37,16.51,95.0,0.12,0.04,1.4,0.82,0.04,0.04,0.08,0.0,7.25,2.68,1.36,66.3,0.75
